filename,count,locations
1_test/2-198.jpeg,5,"[(885, 357), (853, 349), (815, 336), (898, 259), (951, 395)]"
1_test/2-200.jpeg,5,"[(889, 366), (858, 357), (819, 342), (906, 268), (954, 406)]"
1_test/2-202.jpeg,5,"[(893, 375), (862, 364), (824, 348), (913, 277), (956, 417)]"
1_test/2-204.jpeg,5,"[(897, 384), (866, 372), (829, 355), (920, 287), (958, 428)]"
1_test/2-206.jpeg,5,"[(900, 393), (869, 380), (833, 361), (927, 297), (960, 439)]"
1_test/2-208.jpeg,5,"[(903, 402), (873, 388), (837, 368), (933, 307), (961, 450)]"
1_test/2-210.jpeg,5,"[(905, 411), (876, 396), (841, 375), (939, 317), (962, 461)]"
1_test/2-212.jpeg,5,"[(907, 421), (878, 405), (844, 382), (944, 328), (962, 472)]"
1_test/2-214.jpeg,5,"[(909, 430), (881, 413), (847, 389), (949, 339), (962, 484)]"
1_test/2-216.jpeg,5,"[(911, 439), (883, 422), (850, 397), (954, 350), (962, 495)]"
1_test/2-218.jpeg,5,"[(912, 449), (885, 430), (853, 404), (958, 361), (961, 506)]"
1_test/2-220.jpeg,5,"[(913, 458), (886, 439), (856, 412), (962, 372), (960, 517)]"
1_test/2-222.jpeg,5,"[(914, 468), (888, 447), (858, 419), (966, 383), (959, 529)]"
1_test/2-224.jpeg,5,"[(914, 478), (889, 456), (860, 427), (969, 395), (957, 540)]"
1_test/2-226.jpeg,5,"[(914, 487), (889, 465), (862, 435), (972, 406), (954, 551)]"
1_test/2-228.jpeg,5,"[(913, 497), (890, 473), (863, 442), (974, 418), (952, 562)]"
1_test/2-230.jpeg,5,"[(913, 506), (890, 482), (864, 450), (976, 429), (949, 573)]"
1_test/2-232.jpeg,5,"[(911, 516), (890, 491), (865, 458), (978, 441), (945, 583)]"
1_test/2-234.jpeg,5,"[(910, 525), (889, 500), (866, 466), (979, 453), (941, 594)]"
1_test/2-236.jpeg,5,"[(908, 535), (888, 508), (866, 474), (979, 465), (937, 604)]"
1_test/2-238.jpeg,5,"[(906, 544), (887, 517), (866, 482), (980, 477), (933, 615)]"
1_test/2-240.jpeg,5,"[(904, 553), (886, 526), (866, 490), (980, 489), (928, 625)]"
1_test/2-242.jpeg,5,"[(901, 562), (884, 534), (865, 498), (979, 501), (923, 635)]"
1_test/2-244.jpeg,5,"[(898, 571), (882, 543), (865, 505), (978, 512), (917, 645)]"
1_test/2-246.jpeg,5,"[(895, 580), (879, 551), (864, 513), (977, 524), (911, 654)]"
1_test/2-248.jpeg,5,"[(891, 589), (877, 559), (862, 521), (975, 536), (905, 664)]"
1_test/2-250.jpeg,5,"[(887, 598), (874, 568), (861, 529), (973, 548), (898, 673)]"
1_test/2-252.jpeg,5,"[(883, 607), (871, 576), (859, 537), (970, 559), (891, 682)]"
1_test/2-254.jpeg,5,"[(878, 615), (867, 584), (857, 544), (967, 571), (884, 690)]"
1_test/2-256.jpeg,5,"[(873, 623), (863, 592), (854, 552), (964, 582), (877, 699)]"
1_test/2-258.jpeg,5,"[(868, 631), (859, 599), (852, 559), (960, 593), (869, 707)]"
1_test/2-260.jpeg,5,"[(863, 639), (855, 607), (849, 566), (956, 604), (861, 715)]"
1_test/2-262.jpeg,5,"[(857, 647), (850, 614), (846, 574), (951, 615), (852, 722)]"
1_test/2-264.jpeg,5,"[(851, 654), (845, 622), (842, 581), (947, 626), (844, 730)]"
1_test/2-266.jpeg,5,"[(845, 662), (840, 629), (839, 588), (941, 637), (835, 736)]"
1_test/2-268.jpeg,5,"[(838, 669), (835, 636), (835, 595), (936, 647), (826, 743)]"
1_test/2-270.jpeg,5,"[(832, 675), (830, 642), (831, 601), (930, 657), (817, 749)]"
1_test/2-272.jpeg,5,"[(825, 682), (824, 649), (826, 608), (923, 668), (807, 756)]"
1_test/2-274.jpeg,5,"[(817, 688), (818, 655), (822, 615), (916, 677), (797, 761)]"
1_test/2-276.jpeg,5,"[(810, 694), (811, 661), (817, 621), (909, 687), (787, 767)]"
1_test/2-278.jpeg,5,"[(802, 700), (805, 667), (812, 627), (902, 696), (777, 772)]"
1_test/2-280.jpeg,5,"[(795, 706), (798, 673), (806, 633), (894, 705), (767, 776)]"
1_test/2-282.jpeg,5,"[(787, 711), (791, 678), (801, 639), (886, 714), (756, 780)]"
1_test/2-284.jpeg,5,"[(778, 716), (784, 684), (795, 644), (878, 722), (746, 784)]"
1_test/2-286.jpeg,5,"[(770, 721), (777, 689), (789, 649), (869, 731), (735, 788)]"
1_test/2-288.jpeg,5,"[(762, 725), (770, 693), (783, 655), (860, 738), (724, 791)]"
1_test/2-290.jpeg,5,"[(753, 729), (762, 698), (777, 659), (851, 746), (713, 794)]"
1_test/2-292.jpeg,5,"[(744, 733), (755, 702), (771, 664), (842, 753), (702, 796)]"
1_test/2-294.jpeg,5,"[(735, 737), (747, 706), (764, 669), (832, 760), (691, 798)]"
1_test/2-296.jpeg,5,"[(726, 740), (739, 709), (758, 673), (822, 767), (680, 800)]"
1_test/2-298.jpeg,5,"[(717, 743), (731, 713), (751, 677), (812, 773), (669, 801)]"
1_test/2-300.jpeg,5,"[(708, 745), (723, 716), (744, 681), (802, 779), (658, 802)]"
1_test/2-302.jpeg,5,"[(698, 747), (714, 718), (737, 684), (791, 784), (647, 802)]"
1_test/2-304.jpeg,5,"[(689, 749), (706, 721), (730, 687), (780, 789), (635, 802)]"
1_test/2-306.jpeg,5,"[(680, 751), (697, 723), (722, 690), (769, 794), (624, 802)]"
1_test/2-308.jpeg,5,"[(670, 752), (689, 725), (715, 693), (758, 798), (613, 801)]"
1_test/2-310.jpeg,5,"[(661, 753), (680, 726), (707, 696), (747, 802), (602, 800)]"
1_test/2-312.jpeg,5,"[(651, 754), (672, 728), (700, 698), (736, 806), (590, 799)]"
1_test/2-314.jpeg,5,"[(641, 754), (663, 729), (692, 700), (724, 809), (579, 797)]"
1_test/2-316.jpeg,5,"[(632, 754), (654, 729), (684, 702), (713, 812), (568, 794)]"
1_test/2-318.jpeg,5,"[(622, 753), (646, 730), (677, 703), (701, 814), (557, 792)]"
1_test/2-320.jpeg,5,"[(613, 753), (637, 730), (669, 704), (690, 816), (546, 789)]"
1_test/2-322.jpeg,5,"[(603, 751), (628, 730), (661, 705), (678, 818), (536, 785)]"
1_test/2-324.jpeg,5,"[(594, 750), (619, 729), (653, 706), (666, 819), (525, 781)]"
1_test/2-326.jpeg,5,"[(584, 748), (611, 728), (645, 706), (654, 819), (515, 777)]"
1_test/2-328.jpeg,5,"[(575, 746), (602, 727), (637, 706), (642, 820), (504, 773)]"
1_test/2-330.jpeg,5,"[(566, 744), (593, 726), (629, 706), (630, 820), (494, 768)]"
1_test/2-332.jpeg,5,"[(557, 741), (585, 724), (621, 705), (618, 819), (484, 763)]"
1_test/2-334.jpeg,5,"[(548, 738), (576, 722), (614, 705), (607, 818), (474, 757)]"
1_test/2-336.jpeg,5,"[(539, 735), (568, 719), (606, 704), (595, 817), (465, 751)]"
1_test/2-338.jpeg,5,"[(530, 731), (560, 717), (598, 702), (583, 815), (455, 745)]"
1_test/2-340.jpeg,5,"[(521, 727), (551, 714), (590, 701), (571, 813), (446, 738)]"
1_test/2-342.jpeg,5,"[(512, 723), (543, 711), (582, 699), (560, 810), (437, 731)]"
1_test/2-344.jpeg,5,"[(504, 718), (535, 707), (575, 697), (548, 807), (429, 724)]"
1_test/2-346.jpeg,5,"[(496, 713), (527, 703), (567, 694), (537, 804), (420, 717)]"
1_test/2-348.jpeg,5,"[(488, 708), (520, 699), (560, 692), (526, 800), (412, 709)]"
1_test/2-350.jpeg,5,"[(480, 703), (512, 695), (553, 689), (515, 796), (404, 701)]"
1_test/2-352.jpeg,5,"[(472, 697), (505, 690), (545, 686), (504, 791), (397, 692)]"
1_test/2-354.jpeg,5,"[(465, 691), (497, 685), (538, 682), (493, 787), (389, 684)]"
1_test/2-356.jpeg,5,"[(457, 685), (490, 680), (531, 679), (482, 781), (383, 675)]"
1_test/2-358.jpeg,5,"[(450, 678), (483, 675), (524, 675), (472, 776), (376, 666)]"
1_test/3-0.jpeg,3,"[(700, 686), (564, 717), (497, 668)]"
1_test/3-2.jpeg,3,"[(692, 687), (555, 714), (490, 662)]"
1_test/3-4.jpeg,3,"[(685, 689), (547, 711), (484, 657)]"
1_test/3-6.jpeg,3,"[(678, 691), (539, 707), (478, 652)]"
1_test/3-8.jpeg,3,"[(670, 692), (531, 704), (472, 646)]"
1_test/3-10.jpeg,3,"[(663, 693), (523, 700), (466, 640)]"
1_test/3-12.jpeg,3,"[(655, 693), (516, 696), (461, 634)]"
1_test/3-14.jpeg,3,"[(648, 694), (508, 691), (455, 627)]"
1_test/3-16.jpeg,3,"[(640, 694), (501, 686), (450, 621)]"
1_test/3-18.jpeg,3,"[(633, 694), (494, 681), (445, 614)]"
1_test/3-20.jpeg,3,"[(625, 694), (487, 676), (441, 607)]"
1_test/3-22.jpeg,3,"[(618, 693), (480, 671), (436, 600)]"
1_test/3-24.jpeg,3,"[(611, 692), (474, 665), (432, 593)]"
1_test/3-26.jpeg,3,"[(603, 691), (467, 659), (429, 586)]"
1_test/3-28.jpeg,3,"[(596, 690), (461, 653), (425, 578)]"
1_test/3-30.jpeg,3,"[(588, 688), (455, 647), (422, 571)]"
1_test/3-32.jpeg,3,"[(581, 686), (449, 640), (419, 563)]"
1_test/3-34.jpeg,3,"[(574, 684), (444, 633), (416, 555)]"
1_test/3-36.jpeg,3,"[(567, 681), (439, 627), (413, 548)]"
1_test/3-38.jpeg,3,"[(560, 679), (434, 619), (411, 540)]"
1_test/3-40.jpeg,3,"[(553, 676), (429, 612), (409, 532)]"
1_test/3-42.jpeg,3,"[(546, 673), (424, 605), (407, 524)]"
1_test/3-44.jpeg,3,"[(540, 669), (420, 597), (406, 515)]"
1_test/3-46.jpeg,3,"[(533, 666), (416, 589), (405, 507)]"
1_test/3-48.jpeg,3,"[(527, 662), (413, 582), (404, 499)]"
1_test/3-50.jpeg,3,"[(520, 658), (409, 574), (404, 491)]"
1_test/3-52.jpeg,3,"[(514, 654), (406, 566), (403, 483)]"
1_test/3-54.jpeg,3,"[(508, 649), (403, 557), (403, 474)]"
1_test/3-56.jpeg,3,"[(502, 644), (401, 549), (404, 466)]"
1_test/3-58.jpeg,3,"[(497, 640), (398, 541), (404, 458)]"
1_test/3-60.jpeg,3,"[(491, 634), (396, 532), (405, 450)]"
1_test/3-62.jpeg,3,"[(486, 629), (395, 524), (406, 441)]"
1_test/3-64.jpeg,3,"[(481, 624), (393, 515), (408, 433)]"
1_test/3-66.jpeg,3,"[(476, 618), (392, 506), (410, 425)]"
1_test/3-68.jpeg,3,"[(471, 612), (391, 498), (412, 417)]"
1_test/3-70.jpeg,3,"[(466, 606), (391, 489), (414, 409)]"
1_test/3-72.jpeg,3,"[(462, 600), (391, 480), (417, 402)]"
1_test/3-74.jpeg,3,"[(458, 594), (391, 472), (419, 394)]"
1_test/3-76.jpeg,3,"[(454, 588), (391, 463), (422, 386)]"
1_test/3-78.jpeg,3,"[(450, 581), (392, 454), (426, 379)]"
1_test/3-80.jpeg,3,"[(447, 574), (393, 446), (430, 371)]"
1_test/3-82.jpeg,3,"[(444, 568), (394, 437), (433, 364)]"
1_test/3-84.jpeg,3,"[(441, 561), (396, 429), (438, 357)]"
1_test/3-86.jpeg,3,"[(438, 554), (398, 420), (442, 350)]"
1_test/3-88.jpeg,3,"[(436, 547), (400, 412), (447, 343)]"
1_test/3-90.jpeg,3,"[(434, 540), (403, 403), (452, 337)]"
1_test/3-92.jpeg,3,"[(432, 532), (405, 395), (457, 330)]"
1_test/3-94.jpeg,3,"[(430, 525), (408, 387), (462, 324)]"
1_test/3-96.jpeg,3,"[(428, 518), (412, 379), (467, 318)]"
1_test/3-98.jpeg,3,"[(427, 510), (415, 371), (473, 312)]"
1_test/3-100.jpeg,3,"[(426, 503), (419, 363), (479, 306)]"
1_test/3-102.jpeg,3,"[(426, 495), (423, 356), (485, 301)]"
1_test/3-104.jpeg,3,"[(425, 488), (428, 348), (492, 295)]"
1_test/3-106.jpeg,3,"[(425, 480), (433, 341), (498, 290)]"
1_test/3-108.jpeg,3,"[(425, 473), (438, 334), (505, 285)]"
1_test/3-110.jpeg,3,"[(425, 465), (443, 327), (512, 281)]"
1_test/3-112.jpeg,3,"[(426, 458), (448, 320), (519, 276)]"
1_test/3-114.jpeg,3,"[(427, 451), (454, 314), (526, 272)]"
1_test/3-116.jpeg,3,"[(428, 443), (460, 307), (533, 269)]"
1_test/3-118.jpeg,3,"[(429, 436), (466, 301), (541, 265)]"
1_test/3-120.jpeg,3,"[(431, 428), (472, 295), (548, 262)]"
1_test/3-122.jpeg,3,"[(433, 421), (479, 289), (556, 259)]"
1_test/3-124.jpeg,3,"[(435, 414), (486, 284), (564, 256)]"
1_test/3-126.jpeg,3,"[(438, 407), (492, 279), (571, 253)]"
1_test/3-128.jpeg,3,"[(440, 400), (500, 274), (579, 251)]"
1_test/3-130.jpeg,3,"[(443, 393), (507, 269), (587, 249)]"
1_test/3-132.jpeg,3,"[(446, 386), (514, 264), (595, 247)]"
1_test/3-134.jpeg,3,"[(450, 380), (522, 260), (604, 246)]"
1_test/3-136.jpeg,3,"[(453, 373), (530, 256), (612, 245)]"
1_test/3-138.jpeg,3,"[(457, 367), (537, 253), (620, 244)]"
1_test/3-140.jpeg,3,"[(461, 360), (545, 249), (628, 244)]"
1_test/3-142.jpeg,3,"[(465, 354), (553, 246), (636, 243)]"
1_test/3-144.jpeg,3,"[(470, 348), (562, 243), (645, 243)]"
1_test/3-146.jpeg,3,"[(475, 342), (570, 241), (653, 244)]"
1_test/3-148.jpeg,3,"[(479, 337), (578, 238), (661, 244)]"
1_test/3-150.jpeg,3,"[(485, 331), (587, 236), (669, 245)]"
1_test/3-152.jpeg,3,"[(490, 326), (595, 235), (678, 246)]"
1_test/3-154.jpeg,3,"[(495, 321), (604, 233), (686, 248)]"
1_test/3-156.jpeg,3,"[(501, 316), (613, 232), (694, 250)]"
1_test/3-158.jpeg,3,"[(507, 311), (621, 231), (702, 252)]"
1_test/3-160.jpeg,3,"[(513, 306), (630, 231), (710, 254)]"
1_test/3-162.jpeg,3,"[(519, 302), (639, 231), (717, 257)]"
1_test/3-164.jpeg,3,"[(525, 298), (647, 231), (725, 259)]"
1_test/3-166.jpeg,3,"[(531, 294), (656, 231), (733, 262)]"
1_test/3-168.jpeg,3,"[(538, 290), (665, 232), (740, 266)]"
1_test/3-170.jpeg,3,"[(545, 287), (673, 233), (748, 270)]"
1_test/3-172.jpeg,3,"[(551, 284), (682, 234), (755, 273)]"
1_test/3-174.jpeg,3,"[(558, 281), (690, 236), (762, 278)]"
1_test/3-176.jpeg,3,"[(565, 278), (699, 238), (769, 282)]"
1_test/3-178.jpeg,3,"[(572, 276), (707, 240), (776, 287)]"
1_test/3-180.jpeg,3,"[(579, 274), (715, 243), (783, 292)]"
1_test/3-182.jpeg,3,"[(587, 272), (724, 245), (789, 297)]"
1_test/3-184.jpeg,3,"[(594, 270), (732, 248), (795, 302)]"
1_test/3-186.jpeg,3,"[(601, 268), (740, 252), (801, 307)]"
1_test/3-188.jpeg,3,"[(609, 267), (748, 255), (807, 313)]"
1_test/3-190.jpeg,3,"[(616, 266), (756, 259), (813, 319)]"
1_test/3-192.jpeg,3,"[(624, 266), (763, 263), (818, 325)]"
1_test/3-194.jpeg,3,"[(631, 265), (771, 268), (824, 332)]"
1_test/3-196.jpeg,3,"[(639, 265), (778, 273), (829, 338)]"
1_test/3-198.jpeg,3,"[(646, 265), (785, 278), (834, 345)]"
1_test/3-200.jpeg,3,"[(654, 265), (792, 283), (838, 352)]"
1_test/3-202.jpeg,3,"[(661, 266), (799, 288), (843, 359)]"
1_test/3-204.jpeg,3,"[(668, 267), (805, 294), (847, 366)]"
1_test/3-206.jpeg,3,"[(676, 268), (812, 300), (850, 373)]"
1_test/3-208.jpeg,3,"[(683, 269), (818, 306), (854, 381)]"
1_test/3-210.jpeg,3,"[(691, 271), (824, 312), (857, 388)]"
1_test/3-212.jpeg,3,"[(698, 273), (830, 319), (860, 396)]"
1_test/3-214.jpeg,3,"[(705, 275), (835, 326), (863, 404)]"
1_test/3-216.jpeg,3,"[(712, 278), (840, 332), (866, 411)]"
1_test/3-218.jpeg,3,"[(719, 280), (845, 340), (868, 419)]"
1_test/3-220.jpeg,3,"[(726, 283), (850, 347), (870, 427)]"
1_test/3-222.jpeg,3,"[(733, 286), (855, 354), (872, 435)]"
1_test/3-224.jpeg,3,"[(739, 290), (859, 362), (873, 444)]"
1_test/3-226.jpeg,3,"[(746, 293), (863, 370), (874, 452)]"
1_test/3-228.jpeg,3,"[(752, 297), (866, 377), (875, 460)]"
1_test/3-230.jpeg,3,"[(759, 301), (870, 385), (875, 468)]"
1_test/3-232.jpeg,3,"[(765, 305), (873, 393), (876, 476)]"
1_test/3-234.jpeg,3,"[(771, 310), (876, 402), (876, 485)]"
1_test/3-236.jpeg,3,"[(777, 315), (878, 410), (875, 493)]"
1_test/3-238.jpeg,3,"[(782, 319), (881, 418), (875, 501)]"
1_test/3-240.jpeg,3,"[(788, 325), (883, 427), (874, 509)]"
1_test/3-242.jpeg,3,"[(793, 330), (884, 435), (873, 518)]"
1_test/3-244.jpeg,3,"[(798, 335), (886, 444), (871, 526)]"
1_test/3-246.jpeg,3,"[(803, 341), (887, 453), (869, 534)]"
1_test/3-248.jpeg,3,"[(808, 347), (888, 461), (867, 542)]"
1_test/3-250.jpeg,3,"[(813, 353), (888, 470), (865, 550)]"
1_test/3-252.jpeg,3,"[(817, 359), (888, 479), (862, 557)]"
1_test/3-254.jpeg,3,"[(821, 365), (888, 487), (860, 565)]"
1_test/3-256.jpeg,3,"[(825, 371), (888, 496), (857, 573)]"
1_test/3-258.jpeg,3,"[(829, 378), (887, 505), (853, 580)]"
1_test/3-260.jpeg,3,"[(832, 385), (886, 513), (849, 588)]"
1_test/3-262.jpeg,3,"[(835, 391), (885, 522), (846, 595)]"
1_test/3-264.jpeg,3,"[(838, 398), (883, 530), (841, 602)]"
1_test/3-266.jpeg,3,"[(841, 405), (881, 539), (837, 609)]"
1_test/3-268.jpeg,3,"[(843, 412), (879, 547), (832, 616)]"
1_test/3-270.jpeg,3,"[(846, 419), (877, 555), (828, 622)]"
1_test/3-272.jpeg,3,"[(847, 427), (874, 564), (822, 629)]"
1_test/3-274.jpeg,3,"[(849, 434), (871, 572), (817, 635)]"
1_test/3-276.jpeg,3,"[(851, 441), (867, 580), (812, 641)]"
1_test/3-278.jpeg,3,"[(852, 449), (864, 588), (806, 647)]"
1_test/3-280.jpeg,3,"[(853, 456), (860, 596), (800, 653)]"
1_test/3-282.jpeg,3,"[(853, 464), (856, 603), (794, 658)]"
1_test/3-284.jpeg,3,"[(854, 471), (851, 611), (787, 664)]"
1_test/3-286.jpeg,3,"[(854, 479), (846, 618), (781, 669)]"
1_test/3-288.jpeg,3,"[(854, 486), (841, 625), (774, 674)]"
1_test/3-290.jpeg,3,"[(854, 494), (836, 632), (767, 678)]"
1_test/3-292.jpeg,3,"[(853, 501), (831, 639), (760, 683)]"
1_test/3-294.jpeg,3,"[(852, 508), (825, 645), (753, 687)]"
1_test/3-296.jpeg,3,"[(851, 516), (819, 652), (746, 690)]"
1_test/3-298.jpeg,3,"[(850, 523), (813, 658), (738, 694)]"
1_test/3-300.jpeg,3,"[(848, 531), (807, 664), (731, 697)]"
1_test/3-302.jpeg,3,"[(846, 538), (800, 670), (723, 700)]"
1_test/3-304.jpeg,3,"[(844, 545), (793, 675), (715, 703)]"
1_test/3-306.jpeg,3,"[(841, 552), (787, 680), (708, 706)]"
1_test/3-308.jpeg,3,"[(839, 559), (779, 685), (700, 708)]"
1_test/3-310.jpeg,3,"[(836, 566), (772, 690), (692, 710)]"
1_test/3-312.jpeg,3,"[(833, 573), (765, 695), (684, 712)]"
1_test/3-314.jpeg,3,"[(829, 579), (757, 699), (675, 713)]"
1_test/3-316.jpeg,3,"[(826, 586), (749, 703), (667, 714)]"
1_test/3-318.jpeg,3,"[(822, 592), (742, 706), (659, 715)]"
1_test/3-320.jpeg,3,"[(818, 599), (734, 710), (651, 715)]"
1_test/3-322.jpeg,3,"[(814, 605), (726, 713), (643, 716)]"
1_test/3-324.jpeg,3,"[(809, 611), (717, 716), (634, 716)]"
1_test/3-326.jpeg,3,"[(804, 617), (709, 718), (626, 715)]"
1_test/3-328.jpeg,3,"[(800, 622), (701, 721), (618, 715)]"
1_test/3-330.jpeg,3,"[(794, 628), (692, 723), (610, 714)]"
1_test/3-332.jpeg,3,"[(789, 633), (684, 724), (601, 713)]"
1_test/3-334.jpeg,3,"[(784, 638), (675, 726), (593, 711)]"
1_test/3-336.jpeg,3,"[(778, 643), (666, 727), (585, 709)]"
1_test/3-338.jpeg,3,"[(772, 648), (658, 728), (577, 707)]"
1_test/3-340.jpeg,3,"[(766, 653), (649, 728), (569, 705)]"
1_test/3-342.jpeg,3,"[(760, 657), (640, 728), (562, 702)]"
1_test/3-344.jpeg,3,"[(754, 661), (632, 728), (554, 700)]"
1_test/3-346.jpeg,3,"[(748, 665), (623, 728), (546, 697)]"
1_test/3-348.jpeg,3,"[(741, 669), (614, 727), (539, 693)]"
1_test/3-350.jpeg,3,"[(734, 672), (606, 726), (531, 689)]"
1_test/3-352.jpeg,3,"[(728, 675), (597, 725), (524, 686)]"
1_test/3-354.jpeg,3,"[(721, 678), (589, 723), (517, 681)]"
1_test/3-356.jpeg,3,"[(714, 681), (580, 721), (510, 677)]"
1_test/3-358.jpeg,3,"[(707, 683), (572, 719), (503, 672)]"
